DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter198,Betaxolol (ophthalmic),DDInter1398,Pasireotide,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1417,Penbutolol,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1440,Phenelzine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1444,Phenoxybenzamine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1455,Phenylephrine (ophthalmic),Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1462,Physostigmine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1465,Pilocarpine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1471,Pindolol,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1473,Pipecuronium,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1476,Pirbuterol,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1490,Polythiazide,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1511,Prazosin,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1526,Procarbazine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1539,Propranolol,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1560,Racepinephrine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1571,Rapacuronium,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1572,Rasagiline,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1581,Repaglinide,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1582,Reserpine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1606,Ritodrine,Major
DDInter198,Betaxolol (ophthalmic),DDInter1612,Rocuronium,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1631,Safinamide,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1635,Salmeterol,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1653,Selegiline,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1667,Silodosin,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1676,Siponimod,Major
DDInter198,Betaxolol (ophthalmic),DDInter1704,Sotalol,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1707,Spironolactone,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1716,Succinylcholine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1718,Sufentanil,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1767,Terazosin,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1769,Terbutaline,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1789,Thalidomide,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1791,Theophylline,Major
DDInter198,Betaxolol (ophthalmic),DDInter1802,Ticagrelor,Minor
DDInter198,Betaxolol (ophthalmic),DDInter1809,Timolol,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1823,Tocainide,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1826,Tolazamide,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1828,Tolbutamide,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1836,Torasemide,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1845,Tranylcypromine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1859,Triamterene,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1861,Trichlormethiazide,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1890,Tubocurarine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1895,Tyropanoic acid,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1922,Vecuronium,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1928,Verapamil,Major
DDInter197,Betaxolol,DDInter16,Acetohexamide,Moderate
DDInter197,Betaxolol,DDInter58,Aluminum hydroxide,Minor
DDInter197,Betaxolol,DDInter74,Aminophylline,Major
DDInter197,Betaxolol,DDInter82,Amoxapine,Moderate
DDInter197,Betaxolol,DDInter450,Crotalus scutulatus antivenin,Moderate
DDInter197,Betaxolol,DDInter444,Coral snake (micrurus fulvius) immune globulin antivenin (equine),Moderate
DDInter197,Betaxolol,DDInter114,Arbutamine,Moderate
DDInter197,Betaxolol,DDInter135,Atracurium,Moderate
DDInter197,Betaxolol,DDInter138,Attapulgite,Minor
DDInter197,Betaxolol,DDInter175,Belladonna,Moderate
DDInter197,Betaxolol,DDInter179,Bendroflumethiazide,Moderate
DDInter197,Betaxolol,DDInter188,Benzthiazide,Moderate
DDInter197,Betaxolol,DDInter192,Bepridil,Moderate
DDInter197,Betaxolol,DDInter211,Biperiden,Moderate
DDInter197,Betaxolol,DDInter231,Brexpiprazole,Moderate
DDInter197,Betaxolol,DDInter233,Brigatinib,Moderate
DDInter197,Betaxolol,DDInter235,Brimonidine (ophthalmic),Moderate
DDInter197,Betaxolol,DDInter236,Brimonidine (topical),Moderate
DDInter197,Betaxolol,DDInter241,Bromfenac,Moderate
DDInter197,Betaxolol,DDInter243,Bromocriptine,Moderate
DDInter197,Betaxolol,DDInter246,Budesonide,Moderate
DDInter197,Betaxolol,DDInter248,Bumetanide,Moderate
DDInter197,Betaxolol,DDInter249,Bupivacaine,Moderate
DDInter197,Betaxolol,DDInter251,Buprenorphine,Moderate
DDInter197,Betaxolol,DDInter254,Buspirone,Moderate
DDInter197,Betaxolol,DDInter256,Butabarbital,Moderate
DDInter197,Betaxolol,DDInter258,Butorphanol,Moderate
DDInter197,Betaxolol,DDInter260,Cabergoline,Moderate
DDInter197,Betaxolol,DDInter270,Calcium acetate,Moderate
DDInter197,Betaxolol,DDInter271,Calcium carbonate,Moderate
DDInter197,Betaxolol,DDInter273,Calcium citrate,Moderate
DDInter197,Betaxolol,DDInter274,Calcium glubionate anhydrous,Moderate
DDInter197,Betaxolol,DDInter276,Calcium gluconate,Moderate
DDInter197,Betaxolol,DDInter278,Calcium lactate,Moderate
DDInter197,Betaxolol,DDInter279,Calcium Phosphate,Moderate
DDInter197,Betaxolol,DDInter280,Canagliflozin,Moderate
DDInter197,Betaxolol,DDInter300,Cariprazine,Moderate
DDInter197,Betaxolol,DDInter301,Carisoprodol,Moderate
DDInter197,Betaxolol,DDInter304,Carteolol (ophthalmic),Moderate
DDInter197,Betaxolol,DDInter336,Celecoxib,Moderate
DDInter197,Betaxolol,DDInter340,Ceritinib,Major
DDInter346,Cevimeline,DDInter197,Betaxolol,Moderate
DDInter197,Betaxolol,DDInter349,Chloral hydrate,Moderate
DDInter197,Betaxolol,DDInter355,Chlordiazepoxide,Moderate
DDInter197,Betaxolol,DDInter357,Chlormezanone,Moderate
DDInter197,Betaxolol,DDInter360,Chlorothiazide,Moderate
DDInter197,Betaxolol,DDInter361,Chlorphenesin,Moderate
DDInter197,Betaxolol,DDInter363,Chlorpromazine,Moderate
DDInter197,Betaxolol,DDInter364,Chlorpropamide,Moderate
DDInter197,Betaxolol,DDInter365,Chlorthalidone,Moderate
DDInter197,Betaxolol,DDInter366,Chlorzoxazone,Moderate
DDInter197,Betaxolol,DDInter370,Choline salicylate,Minor
DDInter197,Betaxolol,DDInter380,Cimetidine,Moderate
DDInter197,Betaxolol,DDInter386,Cisatracurium,Moderate
DDInter197,Betaxolol,DDInter396,Clevidipine,Moderate
DDInter197,Betaxolol,DDInter397,Clidinium,Moderate
DDInter197,Betaxolol,DDInter401,Clobazam,Moderate
DDInter197,Betaxolol,DDInter410,Clomipramine,Moderate
DDInter197,Betaxolol,DDInter411,Clonazepam,Moderate
DDInter197,Betaxolol,DDInter412,Clonidine,Major
DDInter197,Betaxolol,DDInter414,Clorazepic acid,Moderate
DDInter197,Betaxolol,DDInter419,Clozapine,Moderate
DDInter197,Betaxolol,DDInter445,Corticotropin,Moderate
DDInter197,Betaxolol,DDInter1782,Tetracosactide,Moderate
DDInter197,Betaxolol,DDInter448,Crizotinib,Moderate
DDInter197,Betaxolol,DDInter454,Cyclobenzaprine,Moderate
DDInter197,Betaxolol,DDInter474,Dapagliflozin,Moderate
DDInter197,Betaxolol,DDInter492,Deflazacort,Moderate
DDInter197,Betaxolol,DDInter504,Desipramine,Moderate
DDInter197,Betaxolol,DDInter520,Dexmedetomidine,Moderate
DDInter197,Betaxolol,DDInter533,Diatrizoate,Moderate
DDInter197,Betaxolol,DDInter534,Diazepam,Moderate
DDInter197,Betaxolol,DDInter537,Diclofenac,Moderate
DDInter197,Betaxolol,DDInter543,Dicyclomine,Moderate
DDInter197,Betaxolol,DDInter551,Diflunisal,Minor
DDInter197,Betaxolol,DDInter553,Digitoxin,Moderate
DDInter197,Betaxolol,DDInter554,Digoxin,Moderate
DDInter197,Betaxolol,DDInter557,Dihydroergotamine,Moderate
DDInter197,Betaxolol,DDInter561,Diltiazem,Major
DDInter197,Betaxolol,DDInter569,Diphenhydramine,Moderate
DDInter197,Betaxolol,DDInter575,Disopyramide,Major
DDInter197,Betaxolol,DDInter577,Dobutamine,Moderate
DDInter197,Betaxolol,DDInter581,Dolasetron,Major
DDInter197,Betaxolol,DDInter583,Donepezil,Moderate
DDInter197,Betaxolol,DDInter584,Dopamine,Moderate
DDInter197,Betaxolol,DDInter590,Doxacurium,Moderate
DDInter197,Betaxolol,DDInter592,Doxazosin,Moderate
DDInter197,Betaxolol,DDInter593,Doxepin,Moderate
DDInter197,Betaxolol,DDInter594,Doxepin (topical),Moderate
DDInter197,Betaxolol,DDInter601,Dronabinol,Moderate
DDInter197,Betaxolol,DDInter602,Dronedarone,Moderate
DDInter197,Betaxolol,DDInter613,Dyphylline,Major
DDInter197,Betaxolol,DDInter636,Empagliflozin,Moderate
DDInter197,Betaxolol,DDInter650,Ephedrine,Moderate
DDInter197,Betaxolol,DDInter657,Epoprostenol,Moderate
DDInter197,Betaxolol,DDInter664,Ergometrine,Moderate
DDInter197,Betaxolol,DDInter665,Ergotamine,Moderate
DDInter197,Betaxolol,DDInter669,Ertugliflozin,Moderate
DDInter197,Betaxolol,DDInter686,Etacrynic acid,Moderate
DDInter691,Ethchlorvynol,DDInter197,Betaxolol,Moderate
DDInter197,Betaxolol,DDInter693,Ethiodized oil,Moderate
DDInter197,Betaxolol,DDInter699,Etodolac,Moderate
DDInter197,Betaxolol,DDInter716,Felodipine,Moderate
DDInter197,Betaxolol,DDInter720,Fenoldopam,Moderate
DDInter197,Betaxolol,DDInter721,Fenoprofen,Moderate
DDInter197,Betaxolol,DDInter737,Fingolimod,Major
DDInter197,Betaxolol,DDInter740,Flecainide,Moderate
DDInter197,Betaxolol,DDInter747,Fludrocortisone,Moderate
DDInter197,Betaxolol,DDInter754,Fluorescein,Moderate
DDInter197,Betaxolol,DDInter760,Fluphenazine,Moderate
DDInter197,Betaxolol,DDInter762,Flurazepam,Moderate
DDInter197,Betaxolol,DDInter763,Flurbiprofen,Moderate
DDInter197,Betaxolol,DDInter794,Gadodiamide,Moderate
DDInter197,Betaxolol,DDInter797,Gadoteric acid,Moderate
DDInter197,Betaxolol,DDInter798,Gadoteridol,Moderate
DDInter197,Betaxolol,DDInter799,Gadoversetamide,Moderate
DDInter197,Betaxolol,DDInter800,Gadoxetic acid,Moderate
DDInter197,Betaxolol,DDInter808,Garlic,Minor
DDInter197,Betaxolol,DDInter825,Glimepiride,Moderate
DDInter197,Betaxolol,DDInter826,Glipizide,Moderate
DDInter827,Glucagon,DDInter197,Betaxolol,Minor
DDInter197,Betaxolol,DDInter831,Glyburide,Moderate
DDInter197,Betaxolol,DDInter834,Glycopyrronium,Moderate
DDInter197,Betaxolol,DDInter845,Guanadrel,Moderate
DDInter197,Betaxolol,DDInter846,Guanethidine,Moderate
DDInter197,Betaxolol,DDInter847,Guanfacine,Moderate
DDInter197,Betaxolol,DDInter850,Halazepam,Moderate
DDInter197,Betaxolol,DDInter853,Haloperidol,Moderate
DDInter197,Betaxolol,DDInter532,Diamorphine,Moderate
DDInter197,Betaxolol,DDInter889,Hydroflumethiazide,Moderate
DDInter197,Betaxolol,DDInter890,Hydromorphone,Moderate
DDInter197,Betaxolol,DDInter895,Hydroxyzine,Moderate
DDInter197,Betaxolol,DDInter907,Iloperidone,Moderate
DDInter197,Betaxolol,DDInter908,Iloprost,Moderate
DDInter197,Betaxolol,DDInter912,Imipramine,Moderate
DDInter197,Betaxolol,DDInter915,Indacaterol,Moderate
DDInter197,Betaxolol,DDInter916,Indapamide,Moderate
DDInter197,Betaxolol,DDInter921,Indomethacin,Moderate
DDInter934,Insulin human,DDInter197,Betaxolol,Moderate
DDInter197,Betaxolol,DDInter929,Insulin aspart (aspart),Moderate
DDInter197,Betaxolol,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter197,Betaxolol,DDInter930,Insulin degludec,Moderate
DDInter197,Betaxolol,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter197,Betaxolol,Moderate
DDInter197,Betaxolol,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter197,Betaxolol,Moderate
DDInter936,Insulin human (isophane),DDInter197,Betaxolol,Moderate
DDInter940,Insulin lispro,DDInter197,Betaxolol,Moderate
DDInter941,Insulin lispro (protamine),DDInter197,Betaxolol,Moderate
DDInter937,Insulin human (regular),DDInter197,Betaxolol,Moderate
DDInter939,Insulin human (zinc),DDInter197,Betaxolol,Moderate
DDInter938,Insulin human (zinc extended),DDInter197,Betaxolol,Moderate
DDInter197,Betaxolol,DDInter957,Iodipamide,Moderate
DDInter197,Betaxolol,DDInter958,Iodixanol,Moderate
DDInter197,Betaxolol,DDInter960,Iohexol,Moderate
DDInter197,Betaxolol,DDInter961,Iopamidol,Moderate
DDInter197,Betaxolol,DDInter962,Iopanoic acid,Moderate
DDInter197,Betaxolol,DDInter964,Iopromide,Moderate
DDInter197,Betaxolol,DDInter965,Iothalamic acid,Moderate
DDInter197,Betaxolol,DDInter966,Ioversol,Moderate
DDInter197,Betaxolol,DDInter967,Ioxilan,Moderate
DDInter197,Betaxolol,DDInter963,Iopodic acid,Moderate
DDInter197,Betaxolol,DDInter981,Isocarboxazid,Moderate
DDInter197,Betaxolol,DDInter982,Isoetharine,Moderate
DDInter197,Betaxolol,DDInter987,Isoprenaline,Moderate
DDInter197,Betaxolol,DDInter993,Isradipine,Moderate
DDInter197,Betaxolol,DDInter996,Ivabradine,Moderate
DDInter197,Betaxolol,DDInter1005,Kaolin,Minor
DDInter197,Betaxolol,DDInter1009,Ketoprofen,Moderate
DDInter197,Betaxolol,DDInter1014,Lacosamide,Moderate
DDInter197,Betaxolol,DDInter1021,Lanreotide,Moderate
DDInter197,Betaxolol,DDInter1023,Lanthanum carbonate,Moderate
DDInter197,Betaxolol,DDInter1027,Lasmiditan,Moderate
DDInter197,Betaxolol,DDInter1063,Levosalbutamol,Moderate
DDInter197,Betaxolol,DDInter1045,Levamlodipine,Moderate
DDInter197,Betaxolol,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter197,Betaxolol,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter197,Betaxolol,DDInter1054,Levodopa,Moderate
DDInter197,Betaxolol,DDInter1064,Levothyroxine,Minor
DDInter197,Betaxolol,DDInter1065,Licorice,Moderate
DDInter197,Betaxolol,DDInter1073,Linezolid,Moderate
DDInter197,Betaxolol,DDInter1074,Liothyronine,Minor
DDInter197,Betaxolol,DDInter1075,Liotrix,Minor
DDInter197,Betaxolol,DDInter1081,Lithium carbonate,Moderate
DDInter197,Betaxolol,DDInter1083,Lofexidine,Moderate
DDInter1092,Lorazepam,DDInter197,Betaxolol,Moderate
DDInter197,Betaxolol,DDInter1099,Loxapine,Moderate
DDInter197,Betaxolol,DDInter1102,Lumateperone,Moderate
DDInter197,Betaxolol,DDInter1104,Lurasidone,Moderate
DDInter197,Betaxolol,DDInter1112,Magaldrate,Minor
DDInter197,Betaxolol,DDInter1113,Magnesium carbonate,Minor
DDInter197,Betaxolol,DDInter1118,Magnesium hydroxide,Minor
DDInter197,Betaxolol,DDInter1119,Magnesium oxide,Minor
DDInter197,Betaxolol,DDInter1124,Maprotiline,Moderate
DDInter197,Betaxolol,DDInter1125,Maraviroc,Moderate
DDInter197,Betaxolol,DDInter1135,Meclofenamic acid,Moderate
DDInter197,Betaxolol,DDInter1139,Mefenamic acid,Moderate
DDInter197,Betaxolol,DDInter1140,Mefloquine,Moderate
DDInter197,Betaxolol,DDInter1143,Meloxicam,Moderate
DDInter197,Betaxolol,DDInter1149,Mepenzolate,Moderate
DDInter197,Betaxolol,DDInter1150,Meperidine,Moderate
DDInter197,Betaxolol,DDInter1151,Mephentermine,Moderate
DDInter197,Betaxolol,DDInter1154,Meprobamate,Moderate
DDInter197,Betaxolol,DDInter1159,Mesoridazine,Moderate
DDInter197,Betaxolol,DDInter1346,Orciprenaline,Moderate
DDInter197,Betaxolol,DDInter1162,Metaraminol,Moderate
DDInter197,Betaxolol,DDInter1163,Metaxalone,Moderate
DDInter197,Betaxolol,DDInter1165,Methacholine,Major
DDInter197,Betaxolol,DDInter1166,Methadone,Moderate
DDInter197,Betaxolol,DDInter1168,Methdilazine,Moderate
DDInter197,Betaxolol,DDInter1172,Methocarbamol,Moderate
DDInter197,Betaxolol,DDInter1175,Methotrimeprazine,Moderate
DDInter197,Betaxolol,DDInter1179,Methoxyflurane,Moderate
DDInter197,Betaxolol,DDInter1180,Methscopolamine,Moderate
DDInter197,Betaxolol,DDInter1187,Methylergometrine,Moderate
DDInter197,Betaxolol,DDInter1191,Methylprednisolone,Moderate
DDInter197,Betaxolol,DDInter1194,Methysergide,Moderate
DDInter197,Betaxolol,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter197,Betaxolol,DDInter1198,Metocurine,Moderate
DDInter197,Betaxolol,DDInter1199,Metolazone,Moderate
DDInter197,Betaxolol,DDInter1213,Midodrine,Moderate
DDInter197,Betaxolol,DDInter1230,Mirtazapine,Moderate
DDInter197,Betaxolol,DDInter1235,Mivacurium,Moderate
DDInter197,Betaxolol,DDInter1239,Molindone,Moderate
DDInter197,Betaxolol,DDInter1245,Morphine (liposomal),Moderate
DDInter197,Betaxolol,DDInter1253,Nabilone,Moderate
DDInter197,Betaxolol,DDInter1254,Nabumetone,Moderate
DDInter197,Betaxolol,DDInter1257,Nalbuphine,Moderate
DDInter197,Betaxolol,DDInter1266,Naproxen,Moderate
DDInter197,Betaxolol,DDInter1269,Nateglinide,Moderate
DDInter197,Betaxolol,DDInter1274,Nefazodone,Moderate
DDInter197,Betaxolol,DDInter1279,Neostigmine,Moderate
DDInter197,Betaxolol,DDInter1287,Nicardipine,Moderate
DDInter197,Betaxolol,DDInter1295,Nimodipine,Moderate
DDInter197,Betaxolol,DDInter1298,Nisoldipine,Moderate
DDInter197,Betaxolol,DDInter1311,Norepinephrine,Moderate
DDInter197,Betaxolol,DDInter1316,Nortriptyline,Moderate
DDInter1323,Octreotide,DDInter197,Betaxolol,Moderate
DDInter197,Betaxolol,DDInter1326,Olanzapine,Moderate
DDInter197,Betaxolol,DDInter1329,Oliceridine,Moderate
DDInter197,Betaxolol,DDInter1331,Olodaterol,Moderate
DDInter197,Betaxolol,DDInter1344,Opium,Moderate
DDInter197,Betaxolol,DDInter1349,Orphenadrine,Moderate
DDInter197,Betaxolol,DDInter1358,Oxaprozin,Moderate
DDInter197,Betaxolol,DDInter1359,Oxazepam,Moderate
DDInter197,Betaxolol,DDInter1363,Oxtriphylline,Major
DDInter197,Betaxolol,DDInter1365,Oxybutynin,Moderate
DDInter197,Betaxolol,DDInter1366,Oxycodone,Moderate
DDInter197,Betaxolol,DDInter1376,Ozanimod,Moderate
DDInter197,Betaxolol,DDInter1381,Paliperidone,Moderate
DDInter197,Betaxolol,DDInter1385,Pancuronium,Moderate
DDInter197,Betaxolol,DDInter1391,Paraldehyde,Moderate
DDInter197,Betaxolol,DDInter1398,Pasireotide,Moderate
DDInter197,Betaxolol,DDInter1421,Pentazocine,Moderate
DDInter197,Betaxolol,DDInter1426,Pentoxifylline,Moderate
DDInter197,Betaxolol,DDInter1432,Perphenazine,Moderate
DDInter197,Betaxolol,DDInter1440,Phenelzine,Moderate
DDInter197,Betaxolol,DDInter1442,Phenobarbital,Moderate
DDInter197,Betaxolol,DDInter1444,Phenoxybenzamine,Moderate
DDInter197,Betaxolol,DDInter1451,Phenylbutazone,Moderate
DDInter197,Betaxolol,DDInter1455,Phenylephrine (ophthalmic),Moderate
DDInter197,Betaxolol,DDInter1462,Physostigmine,Moderate
DDInter197,Betaxolol,DDInter1465,Pilocarpine,Moderate
DDInter197,Betaxolol,DDInter1473,Pipecuronium,Moderate
DDInter197,Betaxolol,DDInter1476,Pirbuterol,Moderate
DDInter197,Betaxolol,DDInter1478,Piroxicam,Moderate
DDInter197,Betaxolol,DDInter1490,Polythiazide,Moderate
DDInter197,Betaxolol,DDInter1511,Prazosin,Moderate
DDInter197,Betaxolol,DDInter1513,Prednisolone,Moderate
DDInter197,Betaxolol,DDInter1515,Prednisone,Moderate
DDInter197,Betaxolol,DDInter1526,Procarbazine,Moderate
DDInter197,Betaxolol,DDInter1527,Prochlorperazine,Moderate
DDInter197,Betaxolol,DDInter1528,Procyclidine,Moderate
DDInter197,Betaxolol,DDInter1532,Promazine,Moderate
DDInter197,Betaxolol,DDInter1533,Promethazine,Moderate
DDInter197,Betaxolol,DDInter1535,Propantheline,Moderate
DDInter197,Betaxolol,DDInter1537,Propiomazine,Moderate
DDInter197,Betaxolol,DDInter528,Dextropropoxyphene,Moderate
DDInter197,Betaxolol,DDInter1543,Protriptyline,Moderate
DDInter197,Betaxolol,DDInter1155,Mepyramine,Moderate
DDInter197,Betaxolol,DDInter1552,Quazepam,Moderate
DDInter197,Betaxolol,DDInter1553,Quetiapine,Moderate
DDInter197,Betaxolol,DDInter1556,Quinidine,Moderate
DDInter197,Betaxolol,DDInter1560,Racepinephrine,Moderate
DDInter197,Betaxolol,DDInter1571,Rapacuronium,Moderate
DDInter197,Betaxolol,DDInter1572,Rasagiline,Moderate
DDInter197,Betaxolol,DDInter1580,Remimazolam,Moderate
DDInter197,Betaxolol,DDInter1581,Repaglinide,Moderate
DDInter197,Betaxolol,DDInter1582,Reserpine,Moderate
DDInter197,Betaxolol,DDInter1600,Riociguat,Moderate
DDInter197,Betaxolol,DDInter1605,Risperidone,Moderate
DDInter197,Betaxolol,DDInter1606,Ritodrine,Major
DDInter197,Betaxolol,DDInter1607,Ritonavir,Moderate
DDInter197,Betaxolol,DDInter1610,Rivastigmine,Moderate
DDInter197,Betaxolol,DDInter1612,Rocuronium,Moderate
DDInter197,Betaxolol,DDInter1631,Safinamide,Moderate
DDInter197,Betaxolol,DDInter1635,Salmeterol,Moderate
DDInter197,Betaxolol,DDInter1637,Salsalate,Minor
DDInter197,Betaxolol,DDInter1640,Saquinavir,Major
DDInter197,Betaxolol,DDInter1647,Scopolamine,Moderate
DDInter197,Betaxolol,DDInter1650,Secobarbital,Moderate
DDInter197,Betaxolol,DDInter1653,Selegiline,Moderate
DDInter197,Betaxolol,DDInter1656,Selexipag,Moderate
DDInter197,Betaxolol,DDInter1666,Sildenafil,Moderate
DDInter197,Betaxolol,DDInter1667,Silodosin,Moderate
DDInter197,Betaxolol,DDInter1676,Siponimod,Major
DDInter197,Betaxolol,DDInter1306,Nitrous acid,Moderate
DDInter197,Betaxolol,DDInter1690,Sodium oxybate,Moderate
DDInter197,Betaxolol,DDInter1633,Salicylic acid (sodium),Minor
DDInter197,Betaxolol,DDInter1707,Spironolactone,Moderate
DDInter197,Betaxolol,DDInter1716,Succinylcholine,Moderate
DDInter197,Betaxolol,DDInter1717,Sucralfate,Minor
DDInter197,Betaxolol,DDInter1718,Sufentanil,Moderate
DDInter197,Betaxolol,DDInter1726,Sulfinpyrazone,Minor
DDInter197,Betaxolol,DDInter1729,Sulindac,Moderate
DDInter197,Betaxolol,DDInter1731,Sunitinib,Moderate
DDInter197,Betaxolol,DDInter1734,Tacrine,Moderate
DDInter197,Betaxolol,DDInter1736,Tadalafil,Minor
DDInter197,Betaxolol,DDInter1761,Temazepam,Moderate
DDInter197,Betaxolol,DDInter1767,Terazosin,Moderate
DDInter197,Betaxolol,DDInter1769,Terbutaline,Moderate
DDInter197,Betaxolol,DDInter1778,Tetrabenazine,Moderate
DDInter197,Betaxolol,DDInter1786,Tetrofosmin,Moderate
DDInter197,Betaxolol,DDInter1789,Thalidomide,Moderate
DDInter197,Betaxolol,DDInter1790,Thallous Chloride,Moderate
DDInter197,Betaxolol,DDInter1791,Theophylline,Major
DDInter197,Betaxolol,DDInter1793,Thiethylperazine,Moderate
DDInter197,Betaxolol,DDInter1796,Thioridazine,Moderate
DDInter197,Betaxolol,DDInter1798,Thiothixene,Moderate
DDInter197,Betaxolol,DDInter1799,"Thyroid, porcine",Minor
DDInter197,Betaxolol,DDInter1802,Ticagrelor,Minor
DDInter197,Betaxolol,DDInter1810,Timolol (ophthalmic),Moderate
DDInter197,Betaxolol,DDInter1821,Tizanidine,Major
DDInter197,Betaxolol,DDInter1823,Tocainide,Moderate
DDInter197,Betaxolol,DDInter1825,Tofacitinib,Moderate
DDInter197,Betaxolol,DDInter1826,Tolazamide,Moderate
DDInter197,Betaxolol,DDInter1828,Tolbutamide,Moderate
DDInter197,Betaxolol,DDInter1831,Tolmetin,Moderate
DDInter197,Betaxolol,DDInter1832,Tolterodine,Moderate
DDInter197,Betaxolol,DDInter1836,Torasemide,Moderate
DDInter197,Betaxolol,DDInter1845,Tranylcypromine,Moderate
DDInter197,Betaxolol,DDInter1851,Trazodone,Moderate
DDInter197,Betaxolol,DDInter1852,Treprostinil,Moderate
DDInter197,Betaxolol,DDInter1859,Triamterene,Moderate
DDInter197,Betaxolol,DDInter1860,Triazolam,Moderate
DDInter197,Betaxolol,DDInter1861,Trichlormethiazide,Moderate
DDInter197,Betaxolol,DDInter1866,Trifluoperazine,Moderate
DDInter197,Betaxolol,DDInter1867,Triflupromazine,Moderate
DDInter197,Betaxolol,DDInter1870,Trihexyphenidyl,Moderate
DDInter197,Betaxolol,DDInter45,Alimemazine,Moderate
DDInter197,Betaxolol,DDInter1876,Trimipramine,Moderate
DDInter197,Betaxolol,DDInter1886,Trospium,Moderate
DDInter197,Betaxolol,DDInter1890,Tubocurarine,Moderate
DDInter197,Betaxolol,DDInter1895,Tyropanoic acid,Moderate
DDInter1915,Valsartan,DDInter197,Betaxolol,Moderate
DDInter197,Betaxolol,DDInter1918,Vardenafil,Moderate
DDInter197,Betaxolol,DDInter1922,Vecuronium,Moderate
DDInter197,Betaxolol,DDInter1928,Verapamil,Major
DDInter197,Betaxolol,DDInter1957,Zaleplon,Moderate
DDInter197,Betaxolol,DDInter1962,Zileuton,Moderate
DDInter197,Betaxolol,DDInter1967,Ziprasidone,Moderate
DDInter197,Betaxolol,DDInter1969,Zolmitriptan,Minor
DDInter197,Betaxolol,DDInter1970,Zolpidem,Moderate
DDInter137,Atropine (ophthalmic),DDInter199,Bethanechol,Moderate
DDInter455,Cyclopentolate (ophthalmic),DDInter199,Bethanechol,Moderate
DDInter199,Bethanechol,DDInter866,Homatropine (ophthalmic),Moderate
DDInter199,Bethanechol,DDInter1180,Methscopolamine,Moderate
DDInter199,Bethanechol,DDInter1279,Neostigmine,Moderate
DDInter1462,Physostigmine,DDInter199,Bethanechol,Moderate
DDInter1647,Scopolamine,DDInter199,Bethanechol,Moderate
DDInter1648,Scopolamine (ophthalmic),DDInter199,Bethanechol,Moderate
DDInter1885,Tropicamide (ophthalmic),DDInter199,Bethanechol,Moderate
DDInter241,Bromfenac,DDInter200,Betrixaban,Major
DDInter242,Bromfenac (ophthalmic),DDInter200,Betrixaban,Moderate
DDInter458,Cyclosporine,DDInter200,Betrixaban,Major
DDInter537,Diclofenac,DDInter200,Betrixaban,Major
