DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1789,Thalidomide,DDInter882,Hydralazine,Moderate
DDInter1793,Thiethylperazine,DDInter882,Hydralazine,Moderate
DDInter882,Hydralazine,DDInter1798,Thiothixene,Moderate
DDInter1809,Timolol,DDInter882,Hydralazine,Minor
DDInter1811,Tinidazole,DDInter882,Hydralazine,Moderate
DDInter882,Hydralazine,DDInter1824,Tocilizumab,Moderate
DDInter1831,Tolmetin,DDInter882,Hydralazine,Moderate
DDInter882,Hydralazine,DDInter1840,Trabectedin,Moderate
DDInter45,Alimemazine,DDInter882,Hydralazine,Moderate
DDInter1929,Verteporfin,DDInter882,Hydralazine,Moderate
DDInter1936,Vinblastine,DDInter882,Hydralazine,Moderate
DDInter1937,Vincristine,DDInter882,Hydralazine,Moderate
DDInter1938,Vincristine (liposome),DDInter882,Hydralazine,Moderate
DDInter1939,Vinorelbine,DDInter882,Hydralazine,Moderate
DDInter1955,Zafirlukast,DDInter882,Hydralazine,Moderate
DDInter1956,Zalcitabine,DDInter882,Hydralazine,Moderate
DDInter1957,Zaleplon,DDInter882,Hydralazine,Moderate
DDInter1967,Ziprasidone,DDInter882,Hydralazine,Moderate
DDInter82,Amoxapine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1364,Oxybuprocaine (ophthalmic),DDInter990,Isosorbide mononitrate,Moderate
DDInter256,Butabarbital,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter349,Chloral hydrate,Moderate
DDInter363,Chlorpromazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter475,Dapsone,DDInter990,Isosorbide mononitrate,Moderate
DDInter382,Cinchocaine (topical),DDInter990,Isosorbide mononitrate,Moderate
DDInter562,Dimenhydrinate,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter657,Epoprostenol,Moderate
DDInter990,Isosorbide mononitrate,DDInter664,Ergometrine,Moderate
DDInter665,Ergotamine,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter669,Ertugliflozin,Moderate
DDInter760,Fluphenazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter762,Flurazepam,DDInter990,Isosorbide mononitrate,Moderate
DDInter781,Fosinopril,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter808,Garlic,Minor
DDInter853,Haloperidol,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter532,Diamorphine,Moderate
DDInter890,Hydromorphone,DDInter990,Isosorbide mononitrate,Moderate
DDInter895,Hydroxyzine,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter907,Iloperidone,Moderate
DDInter990,Isosorbide mononitrate,DDInter908,Iloprost,Moderate
DDInter912,Imipramine,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1065,Licorice,Moderate
DDInter1073,Linezolid,DDInter990,Isosorbide mononitrate,Moderate
DDInter1079,Lisinopril,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1083,Lofexidine,Moderate
DDInter1092,Lorazepam,DDInter990,Isosorbide mononitrate,Moderate
DDInter1099,Loxapine,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1102,Lumateperone,Moderate
DDInter990,Isosorbide mononitrate,DDInter1104,Lurasidone,Moderate
DDInter1124,Maprotiline,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1125,Maraviroc,Moderate
DDInter1150,Meperidine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1154,Meprobamate,DDInter990,Isosorbide mononitrate,Moderate
DDInter1159,Mesoridazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1168,Methdilazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1172,Methocarbamol,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1175,Methotrimeprazine,Moderate
DDInter1187,Methylergometrine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1194,Methysergide,DDInter990,Isosorbide mononitrate,Moderate
DDInter1212,Midazolam,DDInter990,Isosorbide mononitrate,Moderate
DDInter1227,Minoxidil (topical),DDInter990,Isosorbide mononitrate,Moderate
DDInter1230,Mirtazapine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1237,Moexipril,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1239,Molindone,Moderate
DDInter1253,Nabilone,DDInter990,Isosorbide mononitrate,Moderate
DDInter1257,Nalbuphine,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1274,Nefazodone,Moderate
DDInter990,Isosorbide mononitrate,DDInter1282,Nesiritide,Moderate
DDInter1316,Nortriptyline,DDInter990,Isosorbide mononitrate,Moderate
DDInter1326,Olanzapine,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1329,Oliceridine,Moderate
DDInter1333,Olopatadine (nasal),DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1344,Opium,Moderate
DDInter1359,Oxazepam,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1376,Ozanimod,Moderate
DDInter990,Isosorbide mononitrate,DDInter1391,Paraldehyde,Moderate
DDInter1426,Pentoxifylline,DDInter990,Isosorbide mononitrate,Moderate
DDInter1432,Perphenazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1440,Phenelzine,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1526,Procarbazine,Moderate
DDInter1532,Promazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1537,Propiomazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1552,Quazepam,Moderate
DDInter990,Isosorbide mononitrate,DDInter1553,Quetiapine,Moderate
DDInter1554,Quinapril,DDInter990,Isosorbide mononitrate,Moderate
DDInter1565,Ramipril,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1572,Rasagiline,Moderate
DDInter990,Isosorbide mononitrate,DDInter1580,Remimazolam,Moderate
DDInter990,Isosorbide mononitrate,DDInter1600,Riociguat,Major
DDInter1621,Rosiglitazone,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1631,Safinamide,Moderate
DDInter1650,Secobarbital,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1653,Selegiline,Moderate
DDInter990,Isosorbide mononitrate,DDInter1656,Selexipag,Moderate
DDInter1666,Sildenafil,DDInter990,Isosorbide mononitrate,Major
DDInter1736,Tadalafil,DDInter990,Isosorbide mononitrate,Major
DDInter1761,Temazepam,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1778,Tetrabenazine,Moderate
DDInter990,Isosorbide mononitrate,DDInter1781,Tetracaine (topical),Moderate
DDInter990,Isosorbide mononitrate,DDInter1790,Thallous Chloride,Moderate
DDInter1793,Thiethylperazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1796,Thioridazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter1798,Thiothixene,Moderate
DDInter1821,Tizanidine,DDInter990,Isosorbide mononitrate,Major
DDInter1845,Tranylcypromine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1852,Treprostinil,DDInter990,Isosorbide mononitrate,Moderate
DDInter1866,Trifluoperazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1867,Triflupromazine,DDInter990,Isosorbide mononitrate,Moderate
DDInter990,Isosorbide mononitrate,DDInter45,Alimemazine,Moderate
DDInter1876,Trimipramine,DDInter990,Isosorbide mononitrate,Moderate
DDInter1929,Verteporfin,DDInter990,Isosorbide mononitrate,Moderate
DDInter1957,Zaleplon,DDInter990,Isosorbide mononitrate,Moderate
DDInter1967,Ziprasidone,DDInter990,Isosorbide mononitrate,Moderate
DDInter1970,Zolpidem,DDInter990,Isosorbide mononitrate,Moderate
DDInter179,Bendroflumethiazide,DDInter961,Iopamidol,Moderate
DDInter303,Carteolol,DDInter961,Iopamidol,Moderate
DDInter650,Ephedrine,DDInter961,Iopamidol,Major
DDInter675,Esmolol,DDInter961,Iopamidol,Moderate
DDInter686,Etacrynic acid,DDInter961,Iopamidol,Moderate
DDInter790,Furosemide,DDInter961,Iopamidol,Moderate
DDInter889,Hydroflumethiazide,DDInter961,Iopamidol,Moderate
DDInter901,Ibutilide,DDInter961,Iopamidol,Moderate
DDInter916,Indapamide,DDInter961,Iopamidol,Moderate
DDInter921,Indomethacin,DDInter961,Iopamidol,Major
DDInter1013,Labetalol,DDInter961,Iopamidol,Moderate
DDInter1196,Metipranolol (ophthalmic),DDInter961,Iopamidol,Moderate
DDInter1199,Metolazone,DDInter961,Iopamidol,Moderate
DDInter1200,Metoprolol,DDInter961,Iopamidol,Moderate
DDInter1206,Mexiletine,DDInter961,Iopamidol,Major
DDInter1255,Nadolol,DDInter961,Iopamidol,Moderate
DDInter1417,Penbutolol,DDInter961,Iopamidol,Moderate
DDInter1471,Pindolol,DDInter961,Iopamidol,Moderate
DDInter1490,Polythiazide,DDInter961,Iopamidol,Moderate
DDInter1513,Prednisolone,DDInter961,Iopamidol,Major
DDInter1524,Procainamide,DDInter961,Iopamidol,Moderate
DDInter1539,Propranolol,DDInter961,Iopamidol,Moderate
DDInter1556,Quinidine,DDInter961,Iopamidol,Moderate
DDInter1704,Sotalol,DDInter961,Iopamidol,Moderate
DDInter1809,Timolol,DDInter961,Iopamidol,Moderate
DDInter1836,Torasemide,DDInter961,Iopamidol,Moderate
DDInter1859,Triamterene,DDInter961,Iopamidol,Moderate
DDInter1861,Trichlormethiazide,DDInter961,Iopamidol,Moderate
DDInter363,Chlorpromazine,DDInter992,Isoxsuprine,Moderate
DDInter657,Epoprostenol,DDInter992,Isoxsuprine,Moderate
DDInter992,Isoxsuprine,DDInter669,Ertugliflozin,Moderate
DDInter760,Fluphenazine,DDInter992,Isoxsuprine,Moderate
DDInter992,Isoxsuprine,DDInter808,Garlic,Minor
DDInter853,Haloperidol,DDInter992,Isoxsuprine,Moderate
DDInter907,Iloperidone,DDInter992,Isoxsuprine,Moderate
DDInter908,Iloprost,DDInter992,Isoxsuprine,Moderate
DDInter992,Isoxsuprine,DDInter1065,Licorice,Moderate
DDInter1073,Linezolid,DDInter992,Isoxsuprine,Moderate
DDInter1099,Loxapine,DDInter992,Isoxsuprine,Moderate
DDInter1102,Lumateperone,DDInter992,Isoxsuprine,Moderate
DDInter1104,Lurasidone,DDInter992,Isoxsuprine,Moderate
DDInter1125,Maraviroc,DDInter992,Isoxsuprine,Moderate
DDInter1159,Mesoridazine,DDInter992,Isoxsuprine,Moderate
DDInter1168,Methdilazine,DDInter992,Isoxsuprine,Moderate
DDInter1175,Methotrimeprazine,DDInter992,Isoxsuprine,Moderate
DDInter1227,Minoxidil (topical),DDInter992,Isoxsuprine,Moderate
DDInter1239,Molindone,DDInter992,Isoxsuprine,Moderate
DDInter1274,Nefazodone,DDInter992,Isoxsuprine,Moderate
DDInter1282,Nesiritide,DDInter992,Isoxsuprine,Moderate
DDInter992,Isoxsuprine,DDInter1376,Ozanimod,Moderate
DDInter1426,Pentoxifylline,DDInter992,Isoxsuprine,Moderate
DDInter1432,Perphenazine,DDInter992,Isoxsuprine,Moderate
DDInter1440,Phenelzine,DDInter992,Isoxsuprine,Moderate
DDInter1526,Procarbazine,DDInter992,Isoxsuprine,Moderate
DDInter1532,Promazine,DDInter992,Isoxsuprine,Moderate
DDInter1537,Propiomazine,DDInter992,Isoxsuprine,Moderate
DDInter1553,Quetiapine,DDInter992,Isoxsuprine,Moderate
DDInter1572,Rasagiline,DDInter992,Isoxsuprine,Moderate
DDInter1600,Riociguat,DDInter992,Isoxsuprine,Moderate
DDInter1631,Safinamide,DDInter992,Isoxsuprine,Moderate
DDInter1653,Selegiline,DDInter992,Isoxsuprine,Moderate
DDInter992,Isoxsuprine,DDInter1656,Selexipag,Moderate
DDInter1666,Sildenafil,DDInter992,Isoxsuprine,Moderate
DDInter1736,Tadalafil,DDInter992,Isoxsuprine,Minor
DDInter1793,Thiethylperazine,DDInter992,Isoxsuprine,Moderate
DDInter1796,Thioridazine,DDInter992,Isoxsuprine,Moderate
DDInter1798,Thiothixene,DDInter992,Isoxsuprine,Moderate
DDInter1821,Tizanidine,DDInter992,Isoxsuprine,Major
DDInter1845,Tranylcypromine,DDInter992,Isoxsuprine,Moderate
DDInter1852,Treprostinil,DDInter992,Isoxsuprine,Moderate
DDInter1866,Trifluoperazine,DDInter992,Isoxsuprine,Moderate
DDInter1867,Triflupromazine,DDInter992,Isoxsuprine,Moderate
DDInter45,Alimemazine,DDInter992,Isoxsuprine,Moderate
DDInter1929,Verteporfin,DDInter992,Isoxsuprine,Moderate
DDInter1967,Ziprasidone,DDInter992,Isoxsuprine,Moderate
DDInter1556,Quinidine,DDInter994,Istradefylline,Moderate
DDInter1570,Ranolazine,DDInter994,Istradefylline,Moderate
DDInter995,Itraconazole,DDInter192,Bepridil,Major
DDInter341,Cerivastatin,DDInter995,Itraconazole,Major
DDInter995,Itraconazole,DDInter514,Dexamethasone (nasal),Moderate
DDInter656,Eplerenone,DDInter995,Itraconazole,Major
DDInter716,Felodipine,DDInter995,Itraconazole,Major
DDInter756,Fluorometholone (ophthalmic),DDInter995,Itraconazole,Moderate
DDInter847,Guanfacine,DDInter995,Itraconazole,Major
DDInter995,Itraconazole,DDInter996,Ivabradine,Major
DDInter995,Itraconazole,DDInter1085,Lomitapide,Major
DDInter1098,Lovastatin,DDInter995,Itraconazole,Major
DDInter995,Itraconazole,DDInter1111,Macitentan,Major
DDInter995,Itraconazole,DDInter1228,Mipomersen,Major
DDInter1287,Nicardipine,DDInter995,Itraconazole,Major
DDInter1295,Nimodipine,DDInter995,Itraconazole,Major
DDInter1298,Nisoldipine,DDInter995,Itraconazole,Major
DDInter1513,Prednisolone,DDInter995,Itraconazole,Moderate
DDInter995,Itraconazole,DDInter1534,Propafenone,Moderate
DDInter1554,Quinapril,DDInter995,Itraconazole,Moderate
DDInter1570,Ranolazine,DDInter995,Itraconazole,Major
DDInter995,Itraconazole,DDInter1600,Riociguat,Major
DDInter1622,Rosuvastatin,DDInter995,Itraconazole,Minor
DDInter1675,Simvastatin,DDInter995,Itraconazole,Major
DDInter1736,Tadalafil,DDInter995,Itraconazole,Moderate
DDInter1856,Triamcinolone (nasal),DDInter995,Itraconazole,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter995,Itraconazole,Moderate
DDInter4,Abarelix,DDInter996,Ivabradine,Major
DDInter61,Ambenonium,DDInter996,Ivabradine,Moderate
DDInter71,Aminoglutethimide,DDInter996,Ivabradine,Moderate
DDInter82,Amoxapine,DDInter996,Ivabradine,Major
DDInter90,Amprenavir,DDInter996,Ivabradine,Major
DDInter128,Astemizole,DDInter996,Ivabradine,Major
DDInter170,Bedaquiline,DDInter996,Ivabradine,Major
DDInter192,Bepridil,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter193,Berotralstat,Major
DDInter221,Boceprevir,DDInter996,Ivabradine,Major
DDInter256,Butabarbital,DDInter996,Ivabradine,Moderate
DDInter303,Carteolol,DDInter996,Ivabradine,Moderate
DDInter363,Chlorpromazine,DDInter996,Ivabradine,Major
DDInter385,Cisapride,DDInter996,Ivabradine,Major
DDInter416,Clotrimazole,DDInter996,Ivabradine,Major
DDInter497,Demecarium (ophthalmic),DDInter996,Ivabradine,Moderate
DDInter553,Digitoxin,DDInter996,Ivabradine,Moderate
DDInter597,Doxorubicin (liposomal),DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter614,Echinacea,Moderate
DDInter622,Edrophonium,DDInter996,Ivabradine,Moderate
DDInter996,Ivabradine,DDInter648,Entrectinib,Major
DDInter649,Enzalutamide,DDInter996,Ivabradine,Major
DDInter655,Epirubicin,DDInter996,Ivabradine,Major
DDInter666,Eribulin,DDInter996,Ivabradine,Major
DDInter672,Escitalopram,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter674,Eslicarbazepine,Moderate
DDInter675,Esmolol,DDInter996,Ivabradine,Moderate
DDInter703,Etravirine,DDInter996,Ivabradine,Moderate
DDInter708,Ezogabine,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter714,Fedratinib,Major
DDInter715,Felbamate,DDInter996,Ivabradine,Moderate
DDInter716,Felodipine,DDInter996,Ivabradine,Moderate
DDInter737,Fingolimod,DDInter996,Ivabradine,Moderate
DDInter740,Flecainide,DDInter996,Ivabradine,Major
DDInter743,Fluconazole,DDInter996,Ivabradine,Major
DDInter760,Fluphenazine,DDInter996,Ivabradine,Major
DDInter765,Flutamide,DDInter996,Ivabradine,Major
DDInter770,Fluvoxamine,DDInter996,Ivabradine,Moderate
DDInter777,Fosamprenavir,DDInter996,Ivabradine,Major
DDInter778,Fosaprepitant,DDInter996,Ivabradine,Major
DDInter779,Foscarnet,DDInter996,Ivabradine,Major
DDInter783,Fosphenytoin,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter785,Fostamatinib,Moderate
DDInter996,Ivabradine,DDInter786,Fostemsavir,Major
DDInter802,Galantamine,DDInter996,Ivabradine,Moderate
DDInter809,Gatifloxacin,DDInter996,Ivabradine,Major
DDInter813,Gemifloxacin,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter817,Gilteritinib,Major
DDInter996,Ivabradine,DDInter822,Glasdegib,Major
DDInter996,Ivabradine,DDInter836,Goldenseal,Moderate
DDInter839,Goserelin,DDInter996,Ivabradine,Major
DDInter840,Granisetron,DDInter996,Ivabradine,Major
DDInter842,Grepafloxacin,DDInter996,Ivabradine,Major
DDInter843,Griseofulvin,DDInter996,Ivabradine,Moderate
DDInter852,Halofantrine,DDInter996,Ivabradine,Major
DDInter853,Haloperidol,DDInter996,Ivabradine,Major
DDInter854,Halothane,DDInter996,Ivabradine,Major
DDInter864,Histrelin,DDInter996,Ivabradine,Major
DDInter893,Hydroxychloroquine,DDInter996,Ivabradine,Major
DDInter895,Hydroxyzine,DDInter996,Ivabradine,Major
DDInter901,Ibutilide,DDInter996,Ivabradine,Major
DDInter904,Idarubicin,DDInter996,Ivabradine,Major
DDInter905,Idelalisib,DDInter996,Ivabradine,Major
DDInter907,Iloperidone,DDInter996,Ivabradine,Major
DDInter909,Imatinib,DDInter996,Ivabradine,Major
DDInter912,Imipramine,DDInter996,Ivabradine,Major
DDInter915,Indacaterol,DDInter996,Ivabradine,Moderate
DDInter917,Indinavir,DDInter996,Ivabradine,Major
DDInter982,Isoetharine,DDInter996,Ivabradine,Moderate
DDInter984,Isoflurophate (ophthalmic),DDInter996,Ivabradine,Moderate
DDInter986,Isoniazid,DDInter996,Ivabradine,Moderate
DDInter996,Ivabradine,DDInter1000,Ivosidenib,Major
DDInter1008,Ketoconazole,DDInter996,Ivabradine,Major
DDInter1013,Labetalol,DDInter996,Ivabradine,Moderate
DDInter1014,Lacosamide,DDInter996,Ivabradine,Moderate
DDInter1024,Lapatinib,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1026,Larotrectinib,Moderate
DDInter996,Ivabradine,DDInter1027,Lasmiditan,Moderate
DDInter996,Ivabradine,DDInter1032,Lefamulin,Major
DDInter996,Ivabradine,DDInter1034,Lemborexant,Moderate
DDInter1036,Lenvatinib,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1039,Letermovir,Major
DDInter996,Ivabradine,DDInter1063,Levosalbutamol,Moderate
DDInter996,Ivabradine,DDInter1045,Levamlodipine,Moderate
DDInter996,Ivabradine,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter1050,Levobunolol (ophthalmic),DDInter996,Ivabradine,Moderate
DDInter1055,Levofloxacin,DDInter996,Ivabradine,Major
DDInter1043,Levacetylmethadol,DDInter996,Ivabradine,Major
DDInter1078,Lisdexamfetamine,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1081,Lithium carbonate,Major
DDInter1083,Lofexidine,DDInter996,Ivabradine,Major
DDInter1084,Lomefloxacin,DDInter996,Ivabradine,Major
DDInter1085,Lomitapide,DDInter996,Ivabradine,Moderate
DDInter1087,Lonafarnib,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1094,Lorlatinib,Moderate
DDInter996,Ivabradine,DDInter1110,Macimorelin,Major
DDInter1124,Maprotiline,DDInter996,Ivabradine,Major
DDInter1140,Mefloquine,DDInter996,Ivabradine,Major
DDInter1190,Methylphenobarbital,DDInter996,Ivabradine,Moderate
DDInter1159,Mesoridazine,DDInter996,Ivabradine,Major
DDInter1346,Orciprenaline,DDInter996,Ivabradine,Moderate
DDInter1175,Methotrimeprazine,DDInter996,Ivabradine,Major
DDInter1196,Metipranolol (ophthalmic),DDInter996,Ivabradine,Moderate
DDInter1200,Metoprolol,DDInter996,Ivabradine,Moderate
DDInter1201,Metreleptin,DDInter996,Ivabradine,Moderate
DDInter1209,Miconazole,DDInter996,Ivabradine,Moderate
DDInter1214,Midostaurin,DDInter996,Ivabradine,Major
DDInter1215,Mifepristone,DDInter996,Ivabradine,Major
DDInter1230,Mirtazapine,DDInter996,Ivabradine,Major
DDInter1233,Mitotane,DDInter996,Ivabradine,Major
DDInter1236,Modafinil,DDInter996,Ivabradine,Moderate
DDInter1247,Moxifloxacin,DDInter996,Ivabradine,Major
DDInter1255,Nadolol,DDInter996,Ivabradine,Moderate
DDInter1256,Nafcillin,DDInter996,Ivabradine,Moderate
DDInter1271,Nebivolol,DDInter996,Ivabradine,Moderate
DDInter1274,Nefazodone,DDInter996,Ivabradine,Major
DDInter1276,Nelfinavir,DDInter996,Ivabradine,Major
DDInter1279,Neostigmine,DDInter996,Ivabradine,Moderate
DDInter1285,Nevirapine,DDInter996,Ivabradine,Moderate
DDInter1287,Nicardipine,DDInter996,Ivabradine,Moderate
DDInter1293,Nilotinib,DDInter996,Ivabradine,Major
DDInter1294,Nilutamide,DDInter996,Ivabradine,Major
DDInter1295,Nimodipine,DDInter996,Ivabradine,Moderate
DDInter1298,Nisoldipine,DDInter996,Ivabradine,Moderate
DDInter1309,Nizatidine,DDInter996,Ivabradine,Moderate
DDInter1313,Norfloxacin,DDInter996,Ivabradine,Major
DDInter1316,Nortriptyline,DDInter996,Ivabradine,Major
DDInter1325,Ofloxacin,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1329,Oliceridine,Major
DDInter1342,Ondansetron,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1351,Osilodrostat,Major
DDInter996,Ivabradine,DDInter1352,Osimertinib,Major
DDInter1355,Oxaliplatin,DDInter996,Ivabradine,Major
DDInter1360,Oxcarbazepine,DDInter996,Ivabradine,Moderate
DDInter1375,Oxytocin,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1376,Ozanimod,Major
DDInter1379,Palbociclib,DDInter996,Ivabradine,Moderate
DDInter1387,Panobinostat,DDInter996,Ivabradine,Major
DDInter1389,Papaverine,DDInter996,Ivabradine,Major
DDInter1398,Pasireotide,DDInter996,Ivabradine,Major
DDInter1400,Pazopanib,DDInter996,Ivabradine,Major
DDInter1417,Penbutolol,DDInter996,Ivabradine,Moderate
DDInter1423,Pentobarbital,DDInter996,Ivabradine,Moderate
DDInter1429,Perflutren,DDInter996,Ivabradine,Major
DDInter1432,Perphenazine,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1435,Pexidartinib,Moderate
DDInter1451,Phenylbutazone,DDInter996,Ivabradine,Moderate
DDInter1460,Phenytoin,DDInter996,Ivabradine,Major
DDInter1462,Physostigmine,DDInter996,Ivabradine,Moderate
DDInter1463,Physostigmine (ophthalmic),DDInter996,Ivabradine,Moderate
DDInter1467,Pimavanserin,DDInter996,Ivabradine,Major
DDInter1470,Pimozide,DDInter996,Ivabradine,Major
DDInter1471,Pindolol,DDInter996,Ivabradine,Moderate
DDInter996,Ivabradine,DDInter1480,Pitolisant,Major
DDInter1494,Posaconazole,DDInter996,Ivabradine,Major
DDInter1520,Primaquine,DDInter996,Ivabradine,Major
DDInter1521,Primidone,DDInter996,Ivabradine,Major
DDInter1523,Probucol,DDInter996,Ivabradine,Major
DDInter1524,Procainamide,DDInter996,Ivabradine,Major
DDInter1532,Promazine,DDInter996,Ivabradine,Major
DDInter1534,Propafenone,DDInter996,Ivabradine,Major
DDInter1539,Propranolol,DDInter996,Ivabradine,Moderate
DDInter1543,Protriptyline,DDInter996,Ivabradine,Major
DDInter1548,Pyridostigmine,DDInter996,Ivabradine,Moderate
DDInter1553,Quetiapine,DDInter996,Ivabradine,Major
DDInter1556,Quinidine,DDInter996,Ivabradine,Major
DDInter1557,Quinine,DDInter996,Ivabradine,Major
DDInter1569,Ranitidine (bismuth citrate),DDInter996,Ivabradine,Moderate
DDInter1570,Ranolazine,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1577,Relugolix,Major
DDInter996,Ivabradine,DDInter1588,Ribociclib,Major
DDInter1590,Rifampicin,DDInter996,Ivabradine,Major
DDInter1592,Rifapentine,DDInter996,Ivabradine,Major
DDInter1606,Ritodrine,DDInter996,Ivabradine,Moderate
DDInter1610,Rivastigmine,DDInter996,Ivabradine,Moderate
DDInter1616,Romidepsin,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1626,Rucaparib,Major
DDInter1627,Rufinamide,DDInter996,Ivabradine,Moderate
DDInter1635,Salmeterol,DDInter996,Ivabradine,Moderate
DDInter1650,Secobarbital,DDInter996,Ivabradine,Moderate
DDInter996,Ivabradine,DDInter1658,Selpercatinib,Major
DDInter1662,Sertraline,DDInter996,Ivabradine,Major
DDInter1664,Sevoflurane,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1676,Siponimod,Major
DDInter1696,Solifenacin,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1698,Somapacitan,Moderate
DDInter996,Ivabradine,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter996,Ivabradine,Moderate
DDInter1702,Sorafenib,DDInter996,Ivabradine,Major
DDInter1704,Sotalol,DDInter996,Ivabradine,Major
DDInter1705,Sparfloxacin,DDInter996,Ivabradine,Major
DDInter1708,St. John's Wort,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1711,Stiripentol,Major
DDInter1726,Sulfinpyrazone,DDInter996,Ivabradine,Moderate
DDInter1731,Sunitinib,DDInter996,Ivabradine,Major
DDInter1733,Suvorexant,DDInter996,Ivabradine,Moderate
DDInter1734,Tacrine,DDInter996,Ivabradine,Moderate
DDInter1735,Tacrolimus,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1750,Tazemetostat,Moderate
DDInter1755,Telaprevir,DDInter996,Ivabradine,Major
DDInter1756,Telavancin,DDInter996,Ivabradine,Major
DDInter1758,Telithromycin,DDInter996,Ivabradine,Major
DDInter996,Ivabradine,DDInter1760,Telotristat ethyl,Moderate
DDInter1769,Terbutaline,DDInter996,Ivabradine,Moderate
DDInter1770,Terfenadine,DDInter996,Ivabradine,Major
DDInter1778,Tetrabenazine,DDInter996,Ivabradine,Major
DDInter1789,Thalidomide,DDInter996,Ivabradine,Moderate
DDInter1796,Thioridazine,DDInter996,Ivabradine,Major
DDInter1802,Ticagrelor,DDInter996,Ivabradine,Moderate
DDInter1809,Timolol,DDInter996,Ivabradine,Moderate
